제목,날짜
"증권사 리포트 총정리, 케이엠더블유, 한국단자 높은 목표가 제시",2025-07-03 16:00:20
도심 속 테라스서 이탈리아 식전주 문화…캄파리 ‘아페롤 스프리츠’ 캠페인 진행,2025-07-03 15:30:30
"[단독] 롯데, 홍대 L7호텔 매각 대신 리츠로 편입 선회",2025-07-03 11:58:55
"케이프투자증권, ‘동탄·하동 귀농귀촌주택 리츠’ 2~4일 청약 접수",2025-07-02 10:38:42
"‘대변신’ 하려고 했는데…첫발부터 꼬였다는 태광산업, 무슨 일이",2025-07-01 23:29:42
“양육비 못 받으시면 나라가 먼저 드려요”…올해 하반기에 바뀌는 것들,2025-07-01 20:42:50
예금자보호한도 1억원으로 올려 … 헬스장도 30% 소득공제,2025-07-01 17:46:36
상업용 부동산시장 리서치용 AI챗봇 등장…SPI 베타 서비스,2025-07-01 13:57:37
"증권사 리포트 총정리, 상승여력 높은 종목 분석",2025.06.30 16:00
"“돈냄새가 진하게 납니다”…강남 부자들이 돌아왔다, 대접 달라진 ‘국장’",2025.06.29 06:03
강남 슈퍼리치들 국장 컴백 … 방산·콘텐츠·조선株에 큰 관심,2025.06.27 17:29
강남 BNK디지털타워 매각 성료…JLL·에비슨영·삼정KPMG 컨소 자문 진행,2025.06.26 15:09
"대신밸류리츠, 일반청약 경쟁률 6.37대 1",2025.06.25 15:28
“금리 하락기 연 배당 7% 노린다면…리츠 매수 나서라”,2025.06.24 14:51
“배당 10% 준다해도 안 사네”…리츠 주가 죽 쑤는 이유는,2025.06.24 06:17
금리 인하에도 … 죽쑤는 리츠 주가,2025.06.23 17:54
"CR리츠, 대구 990가구 미분양 통째 매입",2025.06.23 16:48
‘990가구 미분양단지 통째로’ 대구서 CR리츠가 추가 매입,2025.06.23 14:03
“공모주 흥행 이어갈까”…‘청약 돌입’ 3개 종목 살펴보니,2025.06.22 08:14
"창립 20주년 맞은 호텔 HDC, 파크 하얏트로 시작해 이제 도시개발까지",2025.06.20 18:16
"대신밸류리츠, 수요예측 경쟁률 7.43대 1",2025.06.20 14:31
“목돈 없어도 주요 개발사업에 투자를?”…3기 신도시·용산개발 소액 리츠투자 된다,2025.06.19 23:19
따로 노는 건설경기 … 정부 '지방 미분양' 1만가구 매입,2025.06.19 17:50
3기 신도시·용산개발에 소액으로 리츠투자 가능,2025.06.19 17:31
빅데이터 분석기업 뉴엔AI 일반 청약 [위클리 마켓],2025.06.19 16:06
"정부, 지방 준공 전 미분양도 1만 채 산다",2025.06.19 15:23
"코람코더원리츠, 하나증권과 5년간 임대차 연장 확정",2025.06.19 11:20
“225조원 주택기금 전세 지원 편중…수요보다 공급지원 확대 필요”,2025.06.18 10:38
4인가족 만점통장도 탈락…서울 분양가 상한제 단지는 ‘바늘구멍’,2025-06-17 19:23:31
4인 가족 만점통장도 탈락 서울 로또 단지 '바늘구멍',2025-06-17 16:50:06
"코스피, 개인의 `사자`에 상승 마감...2,950.3P (0.12%↑)",2025-06-17 15:36:57
"서울 청약, 만점도 못 뚫었다…분상제 단지 ‘인플레’ 심화",2025-06-17 14:58:07
"SK리츠, 제3자배정 485억원 유상증자 결정",2025-06-17 09:59:18
"대신증권, 대신밸류리츠 청약 이벤트",2025-06-16 13:52:05
"수천만원짜리 아파트 인테리어 옵션 결제, 이제 신용카드로",2025-06-16 12:03:04
한국형 멀티패밀리 모델 가능할까,2025-06-16 10:39:06
금리인하에 리츠 자금조달 숨통,2025-06-15 17:39:05
금리 내리자 리츠 자금조달도 숨통…차환 비용 낮춘다,2025-06-15 17:03:33
국내 증시 5종목 중 1개꼴로 신고가…정책수혜주 강세,2025-06-15 10:44:59
대신밸류리츠 | 하반기 금리 인하 기대한다면…‘배당형 투자’ 주목을,2025-06-13 12:18:37
"삼성자산운용, ‘김치디보’, ‘보름슈드’ ETF 이벤트 2종 실시",2025-06-13 10:25:54
‘국내 최초 선정’ JW 메리어트 제주에 몰린 럭셔리 셰프들,2025-06-13 08:31:41
‘한국 대표는 제주’ 메리어트 아태 대표 호텔 돌며 미식 프로모션 펼쳐,2025-06-13 06:49:22
"대신밸류리츠 ""상장 5년내 자산 2조원 목표""",2025-06-12 17:40:43
대신밸류리츠 “상장 5년내 2조원 이상 초대형 리츠 도약”,2025-06-12 16:24:54
"삼성운용, ‘삼성ETF를담아매월두번배당’ 공모펀드 리뉴얼",2025-06-12 10:23:17
"[美공시]Smartstop Self Storage REIT Inc, 재무 상태 강화를 위해 5억 캐나다 달러 규모의 캐나다 메이플 채권 발행 가격 발표",2025-06-12 08:44:06
"외국계 큰손들, 국내 공유주거·임대주택 인수 나선다",2025-06-11 16:20:01
"JLL코리아, 대신파이낸셜그룹 랜드마크 빌딩 ‘대신343’ 자산관리 수주",2025-06-11 09:44:56
"“외국인 관광객 다시 몰려온다”...몸값 치솟는 중저가 호텔, 지방까지 투자 붐",2025-06-10 06:02:29
몸값 치솟은 중저가 호텔 … 지방도 투자 붐,2025-06-09 16:53:53
"코람코자산신탁, 2025년 인턴십 참가자 모집",2025-06-09 11:23:44
난이도 높아진 부동산 투자시장…금융사 산하 큰손들 약진,2025-06-08 13:28:52
역시 ‘반포 불패’…‘인시그니아 반포’ 148실 완판,2025-06-05 14:28:28
기준금리 인하 수혜株…올해 첫 상장 ‘대신밸류리츠’ 공모절차 돌입 ‘주목’,2025-06-05 13:44:55
쌈짓돈 아껴 용산 투자해볼까 서울시 '지역상생리츠' 도입,2025-06-04 17:19:42
"KODEX 한국부동산리츠인프라, 100영업일 연속 개인 순매수 달성",2025-06-04 11:41:57
커피값 아껴 용산개발 투자···서울시 ‘지역상생리츠’ 도입,2025-06-04 10:43:01
“알짜도 판다” 불황에 현금 확보 나선 기업들,2025-06-04 10:29:54
"‘부끄러운 일!’ 中 매체, 日에 제대로 화났다 왜? “일본의 로테이션, 최대 피해자는 중국”",2025-06-04 08:00:00
"“군침 돌기는 하지만”…사기만 하면 대박인 서울 노른자 땅, 매각 무산되는 까닭은",2025-06-03 08:56:55
침체 우려에 서울 알짜땅도 매각 무산,2025-06-02 16:38:52
옛 남산힐튼-서울역 인근 개발 사업 탄력···‘이오타 서울’ 대형기관서 2.2조 PF 조달 성공,2025-05-30 15:04:09
"㈜스마트팜센터, 산업단지 건물 내 스마트팜 구축 추진",2025-05-29 22:34:37
“주택공급 목표·시기·방법 안보인다”…유력 대선주자들 부동산 해법 살펴보니,2025-05-29 15:50:28
"싱가포르 리츠, 쇼피 본사 건물 인수 나서",2025-05-29 11:05:54
"이재명 ""전국민 산재보험 적용"" vs 김문수 ""중대재해법 처벌 완화""",2025-05-28 17:59:40
"“다카마쓰 다가봤으?”…에어서울, 6월 탑승객 대상 특가 행사 진행",2025-05-28 07:54:53
대신 본사 사옥 기초자산 편입 리츠 내달 23~24일 일반 청약,2025-05-27 17:57:40
[MK시그널] '유증前 탈출' 씨앤씨인터 23% 수익,2025-05-27 17:22:52
"대신밸류리츠, 증권신고서 효력 발생… 본격 공모 돌입",2025-05-27 09:53:52
"""AI기술 무서운 확장세…테크기업 선제투자""",2025-05-26 17:49:34
"연임 성공 허장 행공 CIO “AI가 자동차, 로봇, 바이오로 확장···산업별 응용분야 투자 선점할 것”",2025-05-26 17:11:58
"마스턴투자운용, 미래 성장 동력 확보 위한 경력직 추가 채용 나서",2025-05-23 13:13:34
리츠에 노인복지주택 사업 허용...시니어타운 공급 숨통 트인다,2025-05-22 15:33:22
“대학생 혼자 월세 170만원 내며 산다고?”…1인 가구로 가득찬다는 이 집의 비밀,2025-05-22 11:07:48
"[MK시그널] 시니어 헬스케어 리츠 웰타워, 매수신호 발생",2025-05-22 10:44:36
"기관, 다시 부동산 투자 나선다",2025-05-21 17:42:44
"3기 신도시 역세권 땅, 리츠가 개발",2025-05-21 17:11:28
"큰손들, 국내외 부동산 투자 잰걸음",2025-05-21 13:38:08
"[美공시]엘링턴 레지덴셜 모기지 리츠, 2025년 3월 31일로 마감된 3개월 간의 재무 실적 및 전략적 전환 업데이트 보고",2025-05-21 09:01:00
"“미국·일본보다 한참 달리는데”…키우겠다 공언한 한국의 리츠, 규제는 그대로",2025-05-20 20:17:19
"""리츠 키우자""면서… 美처럼 합병 왜 안되나",2025-05-20 17:05:53
"한투운용, ACE ETF 월배당 가이드북 개정판 발간",2025-05-20 16:10:06
"한강에셋자산운용, 디딤돌재단에 5억원 기부…골프 꿈나무 육성·저변 확대 돕는다",2025-05-20 15:16:54
"코람코, 투자자중심 운용 철학 담긴 ‘VISION2030’ 선포",2025-05-20 13:43:16
"CAC파트너스자산운용, 매입 4년여만에 상암 IT타워 매각 추진",2025-05-19 15:32:31
"KB증권, 고객 수익률 최우선 전략으로 WM자산 70조원 돌파",2025-05-19 11:04:37
"[美공시]아머 레지덴셜 리츠, ARMOR RESIDENTIAL REIT, INC: 모기지 시장에 대한 전략적 투자를 통한 주택 소유 촉진",2025-05-19 08:48:16
"캄파리, 칸 국제 영화제 4년 연속 공식 파트너 참여",2025-05-16 09:59:39
"밀양·거제 정부공모사업 BS한양, 6천억 규모 수주",2025-05-15 17:25:30
광양 미분양도 기업형 리츠가 사들인다,2025-05-15 17:25:29
‘지방 미분양 매입’ CR리츠 2호 나온다,2025-05-15 14:05:17
“임차료 안 깎아주면 문 닫을래요”…MBK 무대포에 직원 수천명 벼랑 끝,2025-05-14 21:03:30
[단독] ‘사업 조정’ 총력전 나선 롯데...2000억짜리 물류센터도 판다,2025-05-14 18:01:59
"MBK의 일방통행 … ""홈플러스 17개 점포 계약해지 통보""",2025-05-14 17:58:58
"[단독] 롯데물산, 경기 이천∙안성 물류센터 매각 추진…2000억 현금 확보 나선다",2025-05-14 17:53:23
SK리츠 회사채 수요예측서 목표액 4배 자금 확보…2500억 증액할듯,2025-05-14 16:54:09
"대신밸류리츠, IPO 전 해외 투자자금 유치 위해 싱가포르 간다",2025-05-14 09:48:09
"""50조 용산개발에 나도 투자?"" 서울시 시민리츠 검토",2025-05-13 16:44:16
"“무조건 돈 벌수 있는 기회”...50조 투입되는 용산개발, 시민도 참여 가능해질까",2025-05-13 14:13:30
준공 후 ‘주인 없는’ 아파트 11년 만 최다 [데이터로 보는 세상],2025-05-09 21:00:00
"이지스운용, 오산세교2지구 M1BL 토지비 완납…44층 랜드마크 사업 본격 착수",2025-05-09 10:09:30
"정부, 7월까지 추경 70% 집행 속도전...민생·통상·AI 집중",2025-05-08 13:35:26
"메리어트 인터내셔널, ‘2025 럭셔리 다이닝 시리즈’ 亞 7개 도시 개최",2025-05-08 08:27:33
"파크 하얏트 서울, 아시아 베스트 바와 단 하루 게스트 바텐딩 이벤트 진행",2025-05-08 08:25:51
"“매년 건물 1~2채씩 사겠다”...큰손 되겠다고 선언한 신한알파리츠, 배당족 심장 울려",2025-05-04 10:04:39
프로젝트 리츠법 법사위 통과...‘PF 부실 구원투수’ 될까 [국회 방청석],2025-05-01 21:00:00
서울 광화문 우량 오피스 ‘센터포인트 광화문’ 입찰전 흥행…원매자 8곳 인수 도전장,2025-04-30 18:24:29
미분양 12년만에 최대…'똘똘한 한채' 정책으론 답없다 [사설],2025-04-30 17:32:43
"‘한국의 트럼프’ 문주현 MDM그룹 회장, 트럼프 주니어와 회동",2025-04-30 16:48:38
AI 인프라 수요 여전히 견고 데이터센터 리츠 주가 '번쩍',2025-04-29 17:59:26
"강남 럭셔리 주택도 ""통째로 팝니다"" 불꺼진 단지, 지방 넘어 서울로 확산",2025-04-29 17:49:04
“공실 많다고? 우리는 예외”...여전히 대세로 인정받는 美데이터센터 리츠주,2025-04-29 16:36:23
곽효진 오름자산운용 대표 “”부동산 금융에서 개발 전문 운용사로 업역확대“,2025-04-29 10:52:08
휴맥스 분당 본사 팔리나…매각가 2000억대 예상,2025-04-28 18:00:15
“美 국방·AI 인프라 등 선택적 투자로 관세 이슈 극복해야”,2025-04-28 16:52:53
[단독] 서울에 이어 분당까지…오피스 매물 쏟아진다,2025-04-28 16:52:23
"미분양 증가 등 위기의 부동산PF 사업장별 실사·진단, 맞춤 솔루션",2025-04-28 16:02:04
"[단독]퇴직연금 이전 중간성적표... 한투 3500억 유입, 신한銀 ‘울상’",2025-04-25 13:44:13
멈첬던 서울 분양시장 다시 움직인다···‘대조1구역’ 등 유망단지 출격 예고,2025-04-25 10:50:30
“공사비 올라 꿈도 못 꿨는데”...입주전 맞춤형 인테리어 해준다는 건설사들,2025-04-25 08:12:59
"요즘 건설사, 맞춤 인테리어도 해준다네요",2025-04-24 17:59:18
서울 수송동 SK에코 본사건물 SK디앤디가 9년 만에 재매입,2025-04-23 19:26:26
리츠 뛰어든 유진그룹…금융·부동산 시너지 노려,2025-04-23 18:00:06
"코람코, 경기 분당두산타워 매각 착수",2025-04-23 16:09:33
지방 공시가 2억 이하 집 취득세 중과 대상서 제외,2025-04-22 16:39:01
‘미분양 매입’ CR리츠 1호 드디어 나왔다,2025-04-22 14:13:03
홈플러스 리스크 계속…부동산 공모펀드 감사의견 거절 받아,2025-04-22 13:51:51
"한국토지신탁-해안건축, MOU…‘시니어레지던스’ 사업 닻 올린다",2025-04-22 10:11:47
홈플러스 회생 후폭풍 … 롯데카드·산은캐피탈도 손실 가능성,2025-04-21 16:49:05
럭셔리 호텔 브랜드 리츠칼튼의 화려환 귀환…15년 만에 옛 남산 힐튼 부지로 들어온다,2025-04-21 14:03:28
"[美공시]넥스포인트 다이버시파이드 리얼 에스테이트 트러스트, 넥스포인트 호스피탈리티 트러스트와 비공개 거래 완료****",2025-04-18 08:58:42
"코람코, 과천대토리츠 주거→오피스로 전환",2025-04-17 14:16:39
"KODEX 한국부동산리츠인프라, 개인 순매수 유입 지속",2025-04-17 11:06:19
전세사기 피해자 지원 2년 더 연장,2025-04-16 17:02:18
저금리 시대엔 예금 대신 ‘이것’에 돈 몰린다,2025-04-16 11:19:19
"‘배터리 아저씨’ 금양까지…상장사 57곳, 증시 퇴출 위기",2025-04-13 09:00:00
"[매부리 라운지] 600억에 거래된 청담 상가, 알고보니 주인은 그대로",2025-04-10 17:07:24
‘역대급 화려함’ 5월 열리는 호주 퀸즐랜드주 대표 미식 축제 엿보니,2025-04-10 07:11:00
"[단독] 키움투자자산운용, 분당 우량 오피스 도담빌딩 품는다",2025-04-09 16:16:45
“내 주식 휴지조각 되나”…57개사 무더기 증시 퇴출 위기,2025-04-09 14:48:31
"코람코 앵커리츠, 리츠업계 최상위 신용등급 ‘AA-’ 획득",2025-04-09 11:11:24
하나손보 종로본사 매물로,2025-04-08 17:55:25
"""전세시대 곧 끝나 … 올해 1만가구 기업형 임대 운영""",2025-04-08 17:04:23
“국내 1위 기업형 임대사업자 목표···올해 1만 가구 운영”,2025-04-08 14:25:53
"롯데건설, 부동산 자산 효율화 작업 속도…자문사 삼정·쿠시먼 선정",2025-04-08 13:59:46
“제발 물건 좀” 호소하는 홈플러스...“불안해서 못 줘” 외치는 납품업체들,2025-04-08 08:14:00
"더블트리 힐튼 판교, 봄바람과 석양 즐기는 ‘선셋 테라스’ 선봬",2025-04-08 06:48:40
우유·쌀…진열대 비어가는 홈플,2025-04-07 17:47:15
"홈플러스, 부동산 펀드 및 리츠 운용사에 임대료 인하 요구",2025-04-07 16:10:11
"영끌 대신 지분투자 ‘한국형 리츠’, 제도화될까",2025-04-06 11:31:33
"금성백조, 공공지원 민간임대주택 ‘대전 관평 예미지 어반코어’ 이달 공급",2025-04-04 11:15:28
"코람코자산신탁, 부동산 리츠 부문 실적 개선으로 흑자전환 성공",2025-04-04 10:04:58
"이창용 총재 “디딤돌대출, 보금자리론 등 정책금융 대폭 손질해야”",2025-04-04 09:55:30
"""집살때 자금부족 문제 지분형 주택으로 해결""",2025-04-03 20:00:36
美금리인하 효과 불확실…신흥국·에너지株로 대비하라 [지갑을 불려드립니다],2025-04-03 16:03:30
MBK·홈플러스 사태로 농축산업계 피해 확산…NH도 도마 위?,2025-04-02 15:29:44
PF 개발에 ‘시민리츠’ 모델 활용 어떻게?,2025-04-02 11:00:38
'젊은' 동남아에 기회 있다 … K벤처 영토확장,2025-04-01 16:03:34
환금성 높고 가격 안정적 유지…‘이 동네’로 아파트 거래 몰리는 이유,2025-04-01 11:08:58
